#*** TO modes
# freq (cm1) abs Ipowder   abs I(XX)   abs I(XY)   abs I(XZ)   abs I(YY)   abs I(YZ)   abs I(ZZ)
1.32165e+01 7.17515e-12 3.47829e-14 3.11148e-15 3.11148e-15 3.47828e-14 3.11148e-15 3.47829e-14
1.34168e+01 7.18654e-12 3.48399e-14 3.11561e-15 3.11561e-15 3.48399e-14 3.11561e-15 3.48399e-14
1.36170e+01 7.19797e-12 3.48971e-14 3.11975e-15 3.11975e-15 3.48971e-14 3.11975e-15 3.48971e-14
1.38172e+01 7.20943e-12 3.49544e-14 3.12390e-15 3.12390e-15 3.49544e-14 3.12390e-15 3.49544e-14
1.40175e+01 7.22092e-12 3.50120e-14 3.12807e-15 3.12807e-15 3.50120e-14 3.12807e-15 3.50120e-14
1.42178e+01 7.23244e-12 3.50697e-14 3.13225e-15 3.13225e-15 3.50697e-14 3.13225e-15 3.50697e-14
1.44180e+01 7.24400e-12 3.51275e-14 3.13643e-15 3.13643e-15 3.51275e-14 3.13643e-15 3.51275e-14
1.46182e+01 7.25559e-12 3.51856e-14 3.14063e-15 3.14063e-15 3.51856e-14 3.14063e-15 3.51856e-14
1.48185e+01 7.26721e-12 3.52438e-14 3.14484e-15 3.14484e-15 3.52438e-14 3.14484e-15 3.52438e-14
1.50188e+01 7.27887e-12 3.53022e-14 3.14906e-15 3.14906e-15 3.53022e-14 3.14906e-15 3.53022e-14
1.52190e+01 7.29056e-12 3.53607e-14 3.15329e-15 3.15329e-15 3.53607e-14 3.15329e-15 3.53607e-14
1.54192e+01 7.30229e-12 3.54195e-14 3.15754e-15 3.15754e-15 3.54195e-14 3.15754e-15 3.54195e-14
1.56195e+01 7.31405e-12 3.54784e-14 3.16179e-15 3.16179e-15 3.54784e-14 3.16179e-15 3.54784e-14
1.58198e+01 7.32584e-12 3.55375e-14 3.16606e-15 3.16606e-15 3.55375e-14 3.16606e-15 3.55375e-14
1.60200e+01 7.33767e-12 3.55968e-14 3.17034e-15 3.17034e-15 3.55967e-14 3.17034e-15 3.55968e-14
1.62203e+01 7.34953e-12 3.56562e-14 3.17463e-15 3.17463e-15 3.56562e-14 3.17463e-15 3.56562e-14
1.64205e+01 7.36143e-12 3.57158e-14 3.17893e-15 3.17893e-15 3.57158e-14 3.17893e-15 3.57158e-14
1.66208e+01 7.37337e-12 3.57756e-14 3.18324e-15 3.18324e-15 3.57756e-14 3.18324e-15 3.57756e-14
1.68210e+01 7.38533e-12 3.58356e-14 3.18757e-15 3.18757e-15 3.58356e-14 3.18757e-15 3.58356e-14
1.70212e+01 7.39734e-12 3.58958e-14 3.19190e-15 3.19190e-15 3.58958e-14 3.19190e-15 3.58958e-14
1.72215e+01 7.40938e-12 3.59561e-14 3.19625e-15 3.19625e-15 3.59561e-14 3.19625e-15 3.59561e-14
1.74217e+01 7.42145e-12 3.60167e-14 3.20061e-15 3.20061e-15 3.60167e-14 3.20061e-15 3.60167e-14
1.76220e+01 7.43357e-12 3.60774e-14 3.20498e-15 3.20498e-15 3.60774e-14 3.20498e-15 3.60774e-14
1.78223e+01 7.44571e-12 3.61383e-14 3.20937e-15 3.20937e-15 3.61383e-14 3.20937e-15 3.61383e-14
1.80225e+01 7.45790e-12 3.61994e-14 3.21376e-15 3.21376e-15 3.61994e-14 3.21376e-15 3.61994e-14
1.82228e+01 7.47012e-12 3.62607e-14 3.21817e-15 3.21817e-15 3.62607e-14 3.21817e-15 3.62607e-14
1.84230e+01 7.48237e-12 3.63221e-14 3.22259e-15 3.22259e-15 3.63221e-14 3.22259e-15 3.63221e-14
1.86232e+01 7.49467e-12 3.63838e-14 3.22703e-15 3.22703e-15 3.63838e-14 3.22703e-15 3.63838e-14
1.88235e+01 7.50700e-12 3.64456e-14 3.23147e-15 3.23147e-15 3.64456e-14 3.23147e-15 3.64456e-14
1.90237e+01 7.51937e-12 3.65077e-14 3.23593e-15 3.23593e-15 3.65077e-14 3.23593e-15 3.65077e-14
1.92240e+01 7.53177e-12 3.65699e-14 3.24040e-15 3.24040e-15 3.65699e-14 3.24040e-15 3.65699e-14
1.94243e+01 7.54422e-12 3.66323e-14 3.24488e-15 3.24488e-15 3.66323e-14 3.24488e-15 3.66323e-14
1.96245e+01 7.55670e-12 3.66950e-14 3.24937e-15 3.24937e-15 3.66949e-14 3.24937e-15 3.66950e-14
1.98248e+01 7.56921e-12 3.67578e-14 3.25388e-15 3.25388e-15 3.67578e-14 3.25388e-15 3.67578e-14
2.00250e+01 7.58177e-12 3.68208e-14 3.25840e-15 3.25840e-15 3.68208e-14 3.25840e-15 3.68208e-14
2.02252e+01 7.59437e-12 3.68840e-14 3.26293e-15 3.26293e-15 3.68840e-14 3.26293e-15 3.68840e-14
2.04255e+01 7.60700e-12 3.69474e-14 3.26748e-15 3.26748e-15 3.69474e-14 3.26748e-15 3.69474e-14
2.06258e+01 7.61967e-12 3.70110e-14 3.27203e-15 3.27203e-15 3.70110e-14 3.27203e-15 3.70110e-14
2.08260e+01 7.63238e-12 3.70748e-14 3.27660e-15 3.27660e-15 3.70748e-14 3.27660e-15 3.70748e-14
2.10263e+01 7.64513e-12 3.71388e-14 3.28119e-15 3.28119e-15 3.71388e-14 3.28119e-15 3.71388e-14
2.12265e+01 7.65792e-12 3.72030e-14 3.28578e-15 3.28578e-15 3.72030e-14 3.28578e-15 3.72030e-14
2.14267e+01 7.67075e-12 3.72674e-14 3.29039e-15 3.29039e-15 3.72674e-14 3.29039e-15 3.72674e-14
2.16270e+01 7.68362e-12 3.73320e-14 3.29502e-15 3.29502e-15 3.73320e-14 3.29502e-15 3.73320e-14
2.18272e+01 7.69652e-12 3.73969e-14 3.29965e-15 3.29965e-15 3.73968e-14 3.29965e-15 3.73969e-14
2.20275e+01 7.70947e-12 3.74619e-14 3.30430e-15 3.30430e-15 3.74619e-14 3.30430e-15 3.74619e-14
2.22278e+01 7.72246e-12 3.75271e-14 3.30896e-15 3.30896e-15 3.75271e-14 3.30896e-15 3.75271e-14
2.24280e+01 7.73549e-12 3.75926e-14 3.31364e-15 3.31364e-15 3.75926e-14 3.31364e-15 3.75926e-14
2.26283e+01 7.74856e-12 3.76582e-14 3.31832e-15 3.31832e-15 3.76582e-14 3.31832e-15 3.76582e-14
2.28285e+01 7.76167e-12 3.77241e-14 3.32303e-15 3.32303e-15 3.77241e-14 3.32303e-15 3.77241e-14
2.30287e+01 7.77482e-12 3.77902e-14 3.32774e-15 3.32774e-15 3.77902e-14 3.32774e-15 3.77902e-14
2.32290e+01 7.78801e-12 3.78565e-14 3.33247e-15 3.33247e-15 3.78564e-14 3.33247e-15 3.78565e-14
2.34292e+01 7.80125e-12 3.79230e-14 3.33721e-15 3.33721e-15 3.79229e-14 3.33721e-15 3.79230e-14
2.36295e+01 7.81452e-12 3.79897e-14 3.34197e-15 3.34197e-15 3.79897e-14 3.34197e-15 3.79897e-14
2.38298e+01 7.82784e-12 3.80566e-14 3.34674e-15 3.34674e-15 3.80566e-14 3.34674e-15 3.80566e-14
2.40300e+01 7.84120e-12 3.81238e-14 3.35152e-15 3.35152e-15 3.81238e-14 3.35152e-15 3.81238e-14
2.42303e+01 7.85461e-12 3.81911e-14 3.35632e-15 3.35632e-15 3.81911e-14 3.35632e-15 3.81911e-14
2.44305e+01 7.86805e-12 3.82587e-14 3.36113e-15 3.36113e-15 3.82587e-14 3.36113e-15 3.82587e-14
2.46307e+01 7.88154e-12 3.83266e-14 3.36595e-15 3.36595e-15 3.83265e-14 3.36595e-15 3.83266e-14
2.48310e+01 7.89507e-12 3.83946e-14 3.37079e-15 3.37079e-15 3.83946e-14 3.37079e-15 3.83946e-14
2.50312e+01 7.90864e-12 3.84629e-14 3.37564e-15 3.37564e-15 3.84628e-14 3.37564e-15 3.84629e-14
2.52315e+01 7.92226e-12 3.85313e-14 3.38051e-15 3.38051e-15 3.85313e-14 3.38051e-15 3.85313e-14
2.54318e+01 7.93592e-12 3.86001e-14 3.38539e-15 3.38539e-15 3.86000e-14 3.38539e-15 3.86001e-14
2.56320e+01 7.94963e-12 3.86690e-14 3.39029e-15 3.39029e-15 3.86690e-14 3.39029e-15 3.86690e-14
2.58322e+01 7.96338e-12 3.87382e-14 3.39520e-15 3.39520e-15 3.87381e-14 3.39520e-15 3.87382e-14
2.60325e+01 7.97717e-12 3.88076e-14 3.40012e-15 3.40012e-15 3.88075e-14 3.40012e-15 3.88076e-14
2.62327e+01 7.99101e-12 3.88772e-14 3.40506e-15 3.40506e-15 3.88772e-14 3.40506e-15 3.88772e-14
2.64330e+01 8.00490e-12 3.89471e-14 3.41001e-15 3.41001e-15 3.89470e-14 3.41001e-15 3.89471e-14
2.66333e+01 8.01883e-12 3.90171e-14 3.41498e-15 3.41498e-15 3.90171e-14 3.41498e-15 3.90171e-14
2.68335e+01 8.03280e-12 3.90875e-14 3.41996e-15 3.41996e-15 3.90875e-14 3.41996e-15 3.90875e-14
2.70338e+01 8.04682e-12 3.91580e-14 3.42496e-15 3.42496e-15 3.91580e-14 3.42496e-15 3.91580e-14
2.72340e+01 8.06089e-12 3.92289e-14 3.42997e-15 3.42997e-15 3.92288e-14 3.42997e-15 3.92289e-14
2.74342e+01 8.07500e-12 3.92999e-14 3.43500e-15 3.43500e-15 3.92999e-14 3.43500e-15 3.92999e-14
2.76345e+01 8.08916e-12 3.93712e-14 3.44004e-15 3.44004e-15 3.93712e-14 3.44004e-15 3.93712e-14
2.78347e+01 8.10336e-12 3.94427e-14 3.44510e-15 3.44510e-15 3.94427e-14 3.44510e-15 3.94427e-14
2.80350e+01 8.11762e-12 3.95145e-14 3.45017e-15 3.45017e-15 3.95145e-14 3.45017e-15 3.95145e-14
2.82353e+01 8.13192e-12 3.95865e-14 3.45526e-15 3.45526e-15 3.95865e-14 3.45526e-15 3.95865e-14
2.84355e+01 8.14626e-12 3.96588e-14 3.46036e-15 3.46036e-15 3.96587e-14 3.46036e-15 3.96588e-14
2.86358e+01 8.16066e-12 3.97313e-14 3.46548e-15 3.46548e-15 3.97313e-14 3.46548e-15 3.97313e-14
2.88360e+01 8.17510e-12 3.98040e-14 3.47061e-15 3.47061e-15 3.98040e-14 3.47061e-15 3.98040e-14
2.90362e+01 8.18959e-12 3.98770e-14 3.47576e-15 3.47576e-15 3.98770e-14 3.47576e-15 3.98770e-14
2.92365e+01 8.20413e-12 3.99503e-14 3.48092e-15 3.48092e-15 3.99503e-14 3.48092e-15 3.99503e-14
2.94367e+01 8.21872e-12 4.00238e-14 3.48610e-15 3.48610e-15 4.00238e-14 3.48610e-15 4.00238e-14
2.96370e+01 8.23336e-12 4.00976e-14 3.49130e-15 3.49130e-15 4.00976e-14 3.49130e-15 4.00976e-14
2.98373e+01 8.24805e-12 4.01716e-14 3.49651e-15 3.49651e-15 4.01716e-14 3.49651e-15 4.01716e-14
3.00375e+01 8.26278e-12 4.02459e-14 3.50174e-15 3.50174e-15 4.02459e-14 3.50174e-15 4.02459e-14
3.02377e+01 8.27757e-12 4.03204e-14 3.50698e-15 3.50698e-15 4.03204e-14 3.50698e-15 4.03204e-14
3.04380e+01 8.29241e-12 4.03952e-14 3.51224e-15 3.51224e-15 4.03952e-14 3.51224e-15 4.03952e-14
3.06382e+01 8.30729e-12 4.04703e-14 3.51751e-15 3.51751e-15 4.04703e-14 3.51751e-15 4.04703e-14
3.08385e+01 8.32223e-12 4.05456e-14 3.52280e-15 3.52280e-15 4.05456e-14 3.52280e-15 4.05456e-14
3.10388e+01 8.33722e-12 4.06212e-14 3.52811e-15 3.52811e-15 4.06212e-14 3.52811e-15 4.06212e-14
3.12390e+01 8.35226e-12 4.06971e-14 3.53343e-15 3.53343e-15 4.06971e-14 3.53343e-15 4.06971e-14
3.14393e+01 8.36735e-12 4.07732e-14 3.53877e-15 3.53877e-15 4.07732e-14 3.53877e-15 4.07732e-14
3.16395e+01 8.38250e-12 4.08496e-14 3.54413e-15 3.54413e-15 4.08496e-14 3.54413e-15 4.08496e-14
3.18397e+01 8.39769e-12 4.09263e-14 3.54950e-15 3.54950e-15 4.09262e-14 3.54950e-15 4.09263e-14
3.20400e+01 8.41294e-12 4.10032e-14 3.55489e-15 3.55489e-15 4.10032e-14 3.55489e-15 4.10032e-14
3.22403e+01 8.42824e-12 4.10804e-14 3.56030e-15 3.56030e-15 4.10804e-14 3.56030e-15 4.10804e-14
3.24405e+01 8.44360e-12 4.11579e-14 3.56572e-15 3.56572e-15 4.11579e-14 3.56572e-15 4.11579e-14
3.26407e+01 8.45901e-12 4.12357e-14 3.57116e-15 3.57116e-15 4.12357e-14 3.57116e-15 4.12357e-14
3.28410e+01 8.47447e-12 4.13137e-14 3.57661e-15 3.57661e-15 4.13137e-14 3.57661e-15 4.13137e-14
3.30412e+01 8.48999e-12 4.13921e-14 3.58209e-15 3.58209e-15 4.13921e-14 3.58209e-15 4.13921e-14
3.32415e+01 8.50556e-12 4.14707e-14 3.58758e-15 3.58758e-15 4.14707e-14 3.58758e-15 4.14707e-14
3.34417e+01 8.52118e-12 4.15496e-14 3.59308e-15 3.59308e-15 4.15496e-14 3.59308e-15 4.15496e-14
3.36420e+01 8.53686e-12 4.16288e-14 3.59861e-15 3.59861e-15 4.16288e-14 3.59861e-15 4.16288e-14
3.38422e+01 8.55260e-12 4.17083e-14 3.60415e-15 3.60415e-15 4.17082e-14 3.60415e-15 4.17083e-14
3.40425e+01 8.56839e-12 4.17880e-14 3.60971e-15 3.60971e-15 4.17880e-14 3.60971e-15 4.17880e-14
3.42428e+01 8.58424e-12 4.18681e-14 3.61529e-15 3.61529e-15 4.18681e-14 3.61529e-15 4.18681e-14
3.44430e+01 8.60014e-12 4.19484e-14 3.62088e-15 3.62088e-15 4.19484e-14 3.62088e-15 4.19484e-14
3.46433e+01 8.61611e-12 4.20291e-14 3.62650e-15 3.62650e-15 4.20291e-14 3.62650e-15 4.20291e-14
3.48435e+01 8.63212e-12 4.21100e-14 3.63213e-15 3.63213e-15 4.21100e-14 3.63213e-15 4.21100e-14
3.50438e+01 8.64820e-12 4.21913e-14 3.63777e-15 3.63777e-15 4.21913e-14 3.63777e-15 4.21913e-14
3.52440e+01 8.66433e-12 4.22728e-14 3.64344e-15 3.64344e-15 4.22728e-14 3.64344e-15 4.22728e-14
3.54442e+01 8.68053e-12 4.23547e-14 3.64912e-15 3.64912e-15 4.23547e-14 3.64912e-15 4.23547e-14
3.56445e+01 8.69678e-12 4.24368e-14 3.65482e-15 3.65482e-15 4.24368e-14 3.65482e-15 4.24368e-14
