#Omega(cm-1)Im |eps|         Im |-1/eps|      Re |eps|         Reflectance      Absorption Coefficient 	
   116      6.52224e-02      4.51857e-04      1.20141e+01      3.04914e-01      3.89366e-02
   117      6.75467e-02      4.65913e-04      1.20405e+01      3.05334e-01      4.02801e-02
   118      7.01320e-02      4.81560e-04      1.20677e+01      3.05769e-01      4.17745e-02
   119      7.30392e-02      4.99176e-04      1.20960e+01      3.06219e-01      4.34552e-02
   120      7.63494e-02      5.19263e-04      1.21255e+01      3.06687e-01      4.53693e-02
   121      8.01728e-02      5.42507e-04      1.21563e+01      3.07174e-01      4.75809e-02
   122      8.46623e-02      5.69853e-04      1.21886e+01      3.07684e-01      5.01787e-02
   123      9.00346e-02      6.02643e-04      1.22226e+01      3.08220e-01      5.32885e-02
   124      9.66046e-02      6.42819e-04      1.22586e+01      3.08786e-01      5.70930e-02
   125      1.04843e-01      6.93279e-04      1.22970e+01      3.09389e-01      6.18651e-02
   126      1.15476e-01      7.58474e-04      1.23383e+01      3.10036e-01      6.80250e-02
   127      1.29661e-01      8.45479e-04      1.23831e+01      3.10734e-01      7.62425e-02
   128      1.49309e-01      9.65936e-04      1.24319e+01      3.11495e-01      8.76231e-02
   129      1.77691e-01      1.13969e-03      1.24852e+01      3.12327e-01      1.04056e-01
   130      2.20522e-01      1.40137e-03      1.25424e+01      3.13221e-01      1.28841e-01
   131      2.87546e-01      1.81052e-03      1.25991e+01      3.14120e-01      1.67617e-01
   132      3.92347e-01      2.45387e-03      1.26386e+01      3.14790e-01      2.28337e-01
   133      5.36275e-01      3.36296e-03      1.26166e+01      3.14582e-01      3.12340e-01
   134      6.50504e-01      4.16628e-03      1.24785e+01      3.12605e-01      3.80917e-01
   135      6.15200e-01      4.05964e-03      1.22948e+01      3.09724e-01      3.62935e-01
   136      4.76521e-01      3.18971e-03      1.22134e+01      3.08299e-01      2.82092e-01
   137      3.51963e-01      2.35101e-03      1.22304e+01      3.08461e-01      2.08229e-01
   138      2.70145e-01      1.78864e-03      1.22866e+01      3.09289e-01      1.59464e-01
   139      2.19967e-01      1.44129e-03      1.23519e+01      3.10282e-01      1.29504e-01
   140      1.89133e-01      1.22644e-03      1.24168e+01      3.11275e-01      1.11060e-01
   141      1.69920e-01      1.09093e-03      1.24791e+01      3.12230e-01      9.95292e-02
   142      1.57905e-01      1.00417e-03      1.25389e+01      3.13145e-01      9.22712e-02
   143      1.50557e-01      9.48648e-04      1.25970e+01      3.14030e-01      8.77744e-02
   144      1.46387e-01      9.14108e-04      1.26539e+01      3.14895e-01      8.51513e-02
   145      1.44499e-01      8.94342e-04      1.27102e+01      3.15748e-01      8.38670e-02
   146      1.44345e-01      8.85517e-04      1.27666e+01      3.16599e-01      8.35923e-02
   147      1.45586e-01      8.85228e-04      1.28234e+01      3.17453e-01      8.41238e-02
   148      1.48021e-01      8.91984e-04      1.28811e+01      3.18317e-01      8.53390e-02
   149      1.51543e-01      9.04903e-04      1.29401e+01      3.19196e-01      8.71705e-02
   150      1.56118e-01      9.23540e-04      1.30007e+01      3.20096e-01      8.95921e-02
   151      1.61766e-01      9.47797e-04      1.30633e+01      3.21021e-01      9.26109e-02
   152      1.68567e-01      9.77878e-04      1.31283e+01      3.21977e-01      9.62651e-02
   153      1.76657e-01      1.01429e-03      1.31961e+01      3.22971e-01      1.00625e-01
   154      1.86241e-01      1.05786e-03      1.32673e+01      3.24008e-01      1.05799e-01
   155      1.97611e-01      1.10983e-03      1.33423e+01      3.25096e-01      1.11942e-01
   156      2.11178e-01      1.17198e-03      1.34218e+01      3.26244e-01      1.19272e-01
   157      2.27519e-01      1.24679e-03      1.35067e+01      3.27463e-01      1.28096e-01
   158      2.47452e-01      1.33783e-03      1.35980e+01      3.28766e-01      1.38850e-01
   159      2.72166e-01      1.45019e-03      1.36968e+01      3.30169e-01      1.52164e-01
   160      3.03424e-01      1.59142e-03      1.38047e+01      3.31693e-01      1.68974e-01
   161      3.43918e-01      1.77289e-03      1.39237e+01      3.33364e-01      1.90701e-01
   162      3.97902e-01      2.01234e-03      1.40561e+01      3.35213e-01      2.19588e-01
   163      4.72331e-01      2.33838e-03      1.42045e+01      3.37281e-01      2.59288e-01
   164      5.78993e-01      2.79887e-03      1.43712e+01      3.39604e-01      3.15971e-01
   165      7.38396e-01      3.47637e-03      1.45554e+01      3.42198e-01      4.00357e-01
   166      9.85901e-01      4.51491e-03      1.47443e+01      3.44964e-01      5.30992e-01
   167      1.37449e+00      6.15005e-03      1.48864e+01      3.47417e-01      7.36369e-01
   168      1.93268e+00      8.63971e-03      1.48311e+01      3.47962e-01      1.03625e+00
   169      2.46450e+00      1.16414e-02      1.43397e+01      3.43337e-01      1.34178e+00
   170      2.46912e+00      1.30148e-02      1.35506e+01      3.32996e-01      1.38226e+00
   171      1.96272e+00      1.12018e-02      1.30906e+01      3.24777e-01      1.11938e+00
   172      1.44608e+00      8.35868e-03      1.30733e+01      3.22995e-01      8.26316e-01
   173      1.10289e+00      6.23013e-03      1.32593e+01      3.24911e-01      6.26190e-01
   174      9.02971e-01      4.92968e-03      1.35039e+01      3.28057e-01      5.08172e-01
   175      7.95696e-01      4.18886e-03      1.37594e+01      3.31494e-01      4.43685e-01
   176      7.48990e-01      3.80177e-03      1.40161e+01      3.34976e-01      4.13825e-01
   177      7.46515e-01      3.65292e-03      1.42760e+01      3.38494e-01      4.08692e-01
   178      7.82318e-01      3.68712e-03      1.45452e+01      3.42112e-01      4.24302e-01
   179      8.58277e-01      3.88893e-03      1.48311e+01      3.45924e-01      4.60965e-01
   180      9.84293e-01      4.27533e-03      1.51412e+01      3.50036e-01      5.23147e-01
   181      1.18138e+00      4.89997e-03      1.54824e+01      3.54558e-01      6.20820e-01
   182      1.48874e+00      5.87046e-03      1.58551e+01      3.59573e-01      7.72802e-01
   183      1.97550e+00      7.38436e-03      1.62364e+01      3.65020e-01      1.01261e+00
   184      2.74617e+00      9.78249e-03      1.65282e+01      3.70307e-01      1.39297e+00
   185      3.85900e+00      1.35336e-02      1.64393e+01      3.73209e-01      1.95619e+00
   186      4.93630e+00      1.86420e-02      1.55057e+01      3.68404e-01      2.56248e+00
   187      5.00637e+00      2.26490e-02      1.39992e+01      3.52396e-01      2.72677e+00
   188      4.10946e+00      2.16565e-02      1.31480e+01      3.36324e-01      2.31764e+00
   189      3.24383e+00      1.76087e-02      1.31794e+01      3.31609e-01      1.83529e+00
   190      2.80459e+00      1.44970e-02      1.36233e+01      3.35360e-01      1.56413e+00
   191      2.79466e+00      1.33872e-02      1.41755e+01      3.42485e-01      1.52858e+00
   192      3.21277e+00      1.42679e-02      1.46579e+01      3.50232e-01      1.72620e+00
   193      4.07749e+00      1.73159e-02      1.47936e+01      3.55939e-01      2.17347e+00
   194      5.09415e+00      2.26713e-02      1.40977e+01      3.54090e-01      2.76402e+00
   195      5.27337e+00      2.83018e-02      1.25904e+01      3.38247e-01      3.01249e+00
   196      4.29233e+00      2.85110e-02      1.14946e+01      3.16195e-01      2.57664e+00
   197      3.12893e+00      2.26506e-02      1.13291e+01      3.04833e-01      1.90581e+00
   198      2.30413e+00      1.63482e-02      1.16461e+01      3.04791e-01      1.39037e+00
   199      1.79450e+00      1.19921e-02      1.21004e+01      3.09598e-01      1.06456e+00
   200      1.48995e+00      9.30138e-03      1.25684e+01      3.15698e-01      8.68122e-01
   201      1.31380e+00      7.67147e-03      1.30204e+01      3.21907e-01      7.52445e-01
   202      1.22279e+00      6.69732e-03      1.34568e+01      3.27956e-01      6.89040e-01
   203      1.19452e+00      6.14909e-03      1.38864e+01      3.33874e-01      6.62684e-01
   204      1.21938e+00      5.90286e-03      1.43209e+01      3.39778e-01      6.66150e-01
   205      1.29684e+00      5.89701e-03      1.47727e+01      3.45821e-01      6.97505e-01
   206      1.43459e+00      6.11025e-03      1.52554e+01      3.52171e-01      7.59184e-01
   207      1.65037e+00      6.55281e-03      1.57839e+01      3.59025e-01      8.58403e-01
   208      1.97687e+00      7.26692e-03      1.63747e+01      3.66612e-01      1.00906e+00
   209      2.47198e+00      8.33612e-03      1.70420e+01      3.75208e-01      1.23584e+00
   210      3.23819e+00      9.90693e-03      1.77869e+01      3.85127e-01      1.58228e+00
   211      4.45521e+00      1.22317e-02      1.85576e+01      3.96647e-01      2.12497e+00
   212      6.40746e+00      1.57503e-02      1.91248e+01      4.09680e-01      2.99119e+00
   213      9.33772e+00      2.12368e-02      1.87750e+01      4.22649e-01      4.33441e+00
   214      1.25248e+01      3.00071e-02      1.61407e+01      4.29514e-01      6.06073e+00
   215      1.32352e+01      4.38278e-02      1.12611e+01      4.16616e-01      7.23731e+00
   216      1.05851e+01      6.24741e-02      7.57545e+00      3.71884e-01      6.82605e+00
   217      7.35826e+00      7.59065e-02      6.54175e+00      3.09027e-01      5.31916e+00
   218      5.04249e+00      6.92794e-02      6.88173e+00      2.63815e-01      3.75858e+00
   219      3.57869e+00      5.06448e-02      7.60628e+00      2.48724e-01      2.61710e+00
   220      2.65731e+00      3.45826e-02      8.35333e+00      2.50651e-01      1.87942e+00
   221      2.05973e+00      2.40288e-02      9.02646e+00      2.58263e-01      1.40958e+00
   222      1.65825e+00      1.74248e-02      9.61336e+00      2.66878e-01      1.10262e+00
   223      1.37990e+00      1.32165e-02      1.01244e+01      2.75029e-01      8.95302e-01
   224      1.18210e+00      1.04421e-02      1.05739e+01      2.82380e-01      7.51052e-01
   225      1.03928e+00      8.55131e-03      1.09752e+01      2.88952e-01      6.48412e-01
   226      9.35638e-01      7.22757e-03      1.13393e+01      2.94865e-01      5.74455e-01
   227      8.61238e-01      6.28403e-03      1.16752e+01      3.00249e-01      5.21201e-01
